date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2012-07-31,27.677419354838708,22.451612903225808,0.0,8.529032258064516,5.548387096774194,3.456989247311828,48.38709677419355,20.778225806451612,26.693548387096776,26.823924731182796,24.66532258064516,20.321236559139784,68.54301075268818,79.86155913978494,0.10846774193548388,1004.5013440860215,24.56048387096774,9.326612903225806,258.5456989247312,15.838709677419354
2012-08-31,27.129032258064516,21.516129032258064,0.0,8.403225806451612,5.096774193548387,3.4059139784946235,49.096774193548384,20.544354838709676,25.493279569892472,26.013440860215052,23.775537634408604,20.188172043010752,68.86962365591398,83.04032258064517,0.1071236559139785,1006.252688172043,23.657258064516128,9.165322580645162,260.3024193548387,15.435483870967742
2012-09-30,27.966666666666665,20.9,0.0,9.253333333333332,5.3,3.5069444444444446,46.0,20.405555555555555,25.320833333333333,25.97361111111111,23.906944444444445,14.463888888888889,57.80972222222222,82.31527777777778,0.1284722222222222,1007.9541666666667,23.633333333333333,8.744444444444444,244.39583333333334,10.829166666666667
2012-10-31,29.0,20.06451612903226,0.0,10.787096774193548,5.67741935483871,3.736559139784946,49.354838709677416,17.52016129032258,25.638440860215052,26.31989247311828,24.625,11.326612903225806,28.579301075268816,67.56451612903226,0.15147849462365592,1011.114247311828,23.891129032258064,9.185483870967742,120.93548387096774,7.063172043010753
2012-11-30,30.1,18.0,0.0,9.233333333333333,5.966666666666667,3.8916666666666666,45.53333333333333,12.830555555555556,24.581944444444446,25.115277777777777,24.375,10.015277777777778,13.2125,50.87777777777778,0.008472222222222221,1011.6180555555555,23.075,9.975,148.29166666666666,6.019444444444445
2012-12-31,30.161290322580644,16.903225806451612,0.0,10.148387096774194,6.0,3.860215053763441,48.16129032258065,11.298387096774194,24.127688172043012,24.491935483870968,24.182795698924732,11.362903225806452,5.333333333333333,46.983870967741936,0.0,1012.3252688172043,22.41532258064516,10.0,140.88709677419354,7.096774193548387
2013-01-31,31.032258064516128,16.096774193548388,0.0,11.096774193548388,5.967741935483871,3.9556451612903225,47.87096774193548,7.951612903225806,24.198924731182796,24.508064516129032,24.681451612903224,9.411290322580646,4.252688172043011,37.55241935483871,0.0,1013.5685483870968,22.524193548387096,9.96774193548387,194.19489247311827,6.009408602150538
2013-02-28,32.392857142857146,18.785714285714285,0.0,11.378571428571428,6.535714285714286,4.159226190476191,44.25,9.388392857142858,26.05952380952381,26.376488095238095,26.455357142857142,10.102678571428571,9.461309523809524,38.200892857142854,0.00029761904761904765,1012.3794642857143,24.90029761904762,10.0,196.58482142857142,6.977678571428571
2013-03-31,35.806451612903224,20.838709677419356,0.0,11.6,6.967741935483871,4.46505376344086,47.87096774193548,6.989247311827957,28.478494623655912,28.646505376344088,29.193548387096776,12.103494623655914,4.391129032258065,28.46505376344086,0.0,1011.0793010752689,27.754032258064516,10.0,215.55510752688173,8.489247311827956
2013-04-30,37.13333333333333,21.533333333333335,0.0,11.6,7.333333333333333,4.608333333333333,45.233333333333334,12.119444444444444,30.275,30.45277777777778,30.3875,12.147222222222222,2.8291666666666666,38.456944444444446,0.00041666666666666675,1008.7986111111111,28.905555555555555,10.0,274.65555555555557,9.459722222222222
